Date,Close
2021-07-17,1.9999999949504854e-06
2021-07-18,1.9999999949504854e-06
2021-07-19,1.9999999949504854e-06
2021-07-20,3.000000106112566e-06
2021-07-21,3.000000106112566e-06
2021-07-22,3.999999989900971e-06
2021-07-23,3.000000106112566e-06
2021-07-24,3.000000106112566e-06
2021-07-25,3.000000106112566e-06
2021-07-26,3.000000106112566e-06
2021-07-27,3.000000106112566e-06
2021-07-28,3.000000106112566e-06
2021-07-29,3.999999989900971e-06
2021-07-30,4.999999873689376e-06
2021-07-31,4.999999873689376e-06
2021-08-01,4.999999873689376e-06
2021-08-02,7.000000096013537e-06
2021-08-03,3.999999989900971e-06
2021-08-04,4.999999873689376e-06
2021-08-05,4.999999873689376e-06
2021-08-06,4.999999873689376e-06
2021-08-07,4.999999873689376e-06
2021-08-08,0.0
2021-08-09,6.000000212225132e-06
2021-08-10,7.000000096013537e-06
2021-08-11,6.000000212225132e-06
2021-08-12,4.999999873689376e-06
2021-08-13,6.000000212225132e-06
2021-08-14,6.000000212225132e-06
2021-08-15,6.000000212225132e-06
2021-08-16,4.999999873689376e-06
2021-08-17,4.999999873689376e-06
2021-08-18,4.999999873689376e-06
2021-08-19,4.999999873689376e-06
2021-08-20,4.999999873689376e-06
2021-08-21,4.999999873689376e-06
2021-08-22,4.999999873689376e-06
2021-08-23,4.999999873689376e-06
2021-08-24,3.999999989900971e-06
2021-08-25,4.999999873689376e-06
2021-08-26,6.000000212225132e-06
2021-08-27,6.000000212225132e-06
2021-08-28,7.999999979801942e-06
2021-08-29,1.1000000085914508e-05
2021-08-30,1.1000000085914508e-05
2021-08-31,1.8000000636675395e-05
2021-09-01,2.4000000848900527e-05
2021-09-02,1.4000000192027073e-05
2021-09-03,1.8999999156221747e-05
2021-09-04,1.9999999494757503e-05
2021-09-05,1.9999999494757503e-05
2021-09-06,1.8000000636675395e-05
2021-09-07,1.4000000192027073e-05
2021-09-08,1.4000000192027073e-05
2021-09-09,1.4000000192027073e-05
2021-09-10,1.4999999621068127e-05
2021-09-11,1.700000029813964e-05
2021-09-12,3.7000001611886546e-05
2021-09-13,3.9999998989515007e-05
2021-09-14,4.3000000005122274e-05
2021-09-15,4.8999998398358e-05
2021-09-16,6.199999916134402e-05
2021-09-17,5.6000000768108293e-05
2021-09-18,5.2999999752501026e-05
2021-09-19,4.600000102072954e-05
2021-09-20,3.7999998312443495e-05
2021-09-21,2.9000000722589903e-05
2021-09-22,4.400000034365803e-05
2021-09-23,4.199999966658652e-05
2021-09-24,4.5000000682193786e-05
2021-09-25,4.199999966658652e-05
2021-09-26,4.199999966658652e-05
2021-09-27,5.700000110664405e-05
2021-09-28,4.999999873689376e-05
2021-09-29,4.70000013592653e-05
2021-09-30,4.8999998398358e-05
2021-10-01,4.8999998398358e-05
2021-10-02,4.999999873689376e-05
2021-10-03,6.900000153109431e-05
2021-10-04,5.2999999752501026e-05
2021-10-05,5.2999999752501026e-05
2021-10-06,6.199999916134402e-05
2021-10-07,6.500000017695129e-05
2021-10-08,6.600000051548705e-05
2021-10-09,6.399999983841553e-05
2021-10-10,6.0999998822808266e-05
2021-10-11,6.800000119255856e-05
2021-10-12,7.400000322377309e-05
2021-10-13,7.699999696342275e-05
2021-10-14,7.300000288523734e-05
2021-10-15,6.600000051548705e-05
2021-10-16,6.0999998822808266e-05
2021-10-17,7.400000322377309e-05
2021-10-18,7.000000186963007e-05
2021-10-19,7.500000356230885e-05
2021-10-20,7.200000254670158e-05
2021-10-21,6.900000153109431e-05
2021-10-22,6.800000119255856e-05
2021-10-23,6.500000017695129e-05
2021-10-24,5.900000178371556e-05
2021-10-25,6.199999916134402e-05
2021-10-26,5.6000000768108293e-05
2021-10-27,0.00010699999984353781
2021-10-28,0.0001990000018849969
2021-10-29,0.0002680000034160912
2021-10-30,0.00023999999393709004
2021-10-31,0.00026000000070780516
2021-11-01,0.0002570000069681555
2021-11-02,0.00023600000713486224
2021-11-03,0.0003009999927598983
2021-11-04,0.000311999989207834
2021-11-05,0.00027799999224953353
2021-11-06,0.00026199998683296144
2021-11-07,0.0002479999966453761
2021-11-08,0.0002589999930933118
2021-11-09,0.0002680000034160912
2021-11-10,0.00023799999326001853
2021-11-11,0.00023099999816622585
2021-11-12,0.00024300000222865492
2021-11-13,0.00024199999461416155
2021-11-14,0.00023099999816622585
2021-11-15,0.00020300000323913991
2021-11-16,0.00019200000679120421
2021-11-17,0.00018200000340584666
2021-11-18,0.0001610000035725534
2021-11-19,0.0002099999983329326
2021-11-20,0.00020199999562464654
2021-11-21,0.00017699999443721026
2021-11-22,0.00016900000628083944
2021-11-23,0.00018899999849963933
2021-11-24,0.00017699999443721026
2021-11-25,0.00016500000492669642
2021-11-26,0.00013800000306218863
2021-11-27,0.00013600000238511711
2021-11-28,0.00014699999883305281
2021-11-29,0.00014699999883305281
2021-11-30,0.00016900000628083944
2021-12-01,0.00018699999782256782
2021-12-02,0.00019999999494757503
2021-12-03,0.00018699999782256782
2021-12-04,0.0001539999939268455
2021-12-05,0.00013800000306218863
2021-12-06,0.00015199999324977398
2021-12-07,0.00014699999883305281
2021-12-08,0.00015199999324977398
2021-12-09,0.00013000000035390258
2021-12-10,0.00011600000289035961
2021-12-11,0.00012399999832268804
2021-12-12,0.00016599999798927456
2021-12-13,0.00014200000441633165
2021-12-14,0.0001429999974789098
2021-12-15,0.00014600000577047467
2021-12-16,0.00013699999544769526
2021-12-17,0.00012700000661425292
2021-12-18,0.00012599999899975955
2021-12-19,0.00012199999764561653
2021-12-20,0.00011999999696854502
2021-12-21,0.00012399999832268804
2021-12-22,0.00011800000356743112
2021-12-23,0.0001230000052601099
2021-12-24,0.00011999999696854502
2021-12-25,0.0001340000017080456
2021-12-26,0.00013099999341648072
2021-12-27,0.0001230000052601099
2021-12-28,0.00011300000187475234
2021-12-29,0.00010399999882793054
2021-12-30,9.999999747378752e-05
2021-12-31,0.00010399999882793054
2022-01-01,0.00011100000119768083
2022-01-02,0.0001140000022132881
2022-01-03,0.00010299999848939478
2022-01-04,9.999999747378752e-05
2022-01-05,8.800000068731606e-05
2022-01-06,8.800000068731606e-05
2022-01-07,7.400000322377309e-05
2022-01-08,7.000000186963007e-05
2022-01-09,7.300000288523734e-05
2022-01-10,6.600000051548705e-05
2022-01-11,6.900000153109431e-05
2022-01-12,7.500000356230885e-05
2022-01-13,7.200000254670158e-05
2022-01-14,7.200000254670158e-05
2022-01-15,7.100000220816582e-05
2022-01-16,7.100000220816582e-05
2022-01-17,5.999999848427251e-05
2022-01-18,5.2999999752501026e-05
2022-01-19,5.0999999075429514e-05
2022-01-20,5.199999941396527e-05
2022-01-21,4.600000102072954e-05
2022-01-22,4.3000000005122274e-05
2022-01-23,3.9999998989515007e-05
